key_osm	value_osm	tag_id	tag_ja
operator	Athena Bitcoin Inc.	2010490145	Athena Bitcoin Inc.
sport	australian_football	2010680008	オーストラリアンフットボール
cuisine	austrian	2011180010	オーストリア料理店
operator	Bank of New Zealand	2010490231	ニュージーランド銀行
cuisine	barbecue	2011180014	バーベキュー料理店
cuisine	barbeque	2011180014	バーベキュー料理店
cuisine	bbq	2011180014	バーベキュー料理店
species:en	Basswood	2012480012	バスウッド種：アン
cuisine	bavarian	2011180016	バイエルン料理店
operator	Bergen kommune	2010490277	Bergen municipality
species:en	Blue Gum	2012480018	ブルーガム種：アン
operator	Bluffton University	2010490316	Bluffton University
cuisine	bolivian	2011180022	ボリビア料理店
building:use	bowery	2011230003	バワリーの建物：使用
operator	Bratislava	2010490338	ブラチスラバ演算子
construction	bridge	2011780002	橋の建設
building	brownfield	2010010033	廃止産業用設備
operator	Bundespost	2010490366	Bundespost演算子
operator	Bundeswehr	2010490367	連邦演算子
operator	Bus Vannin	2010490374	バスVannin演算子
operator	Caffe Bene	2010490380	カフェベネ
operator	CAI Faenza	2010490382	CAIファエンツァ演算子
operator	CAI Modena	2010490384	CAIモデナ演算子
crop	Cana de Açucar	2012070010	カナデ・アスカール作物
operator	Car Postal	2010490415	カー郵便演算子
boundary	ceremonial	2010630008	儀式の境界
genus	Chamaecyparis	2011440022	ヒノキ属
operator	Chapel Hill Transit	2010490454	チャペルヒルトランジット
operator	Chase Bank	2010490455	チェース・バンク・オペレーター
operator	千葉都市モノレール	2010490461	千葉都市モノレール
operator	City Bikes	2010490489	シティバイク演算子
operator	City Power	2010490493	市パワー演算子
building:part	civic	2010930006	市民の建物：一部
direction	clockwise	2011210006	時計回りの方向
junction	cloverleaf	2011170003	クローバーの葉の接合部
brand	Cold Stone Creamery	2011920095	コールド・ストーン・クリーマリー
building	yes;commercial	2010010063	商業ビル
building	comercial	2010010063	商業ビル
building	commercial	2010010063	商業ビル
building_1	commercial	2010010063	商業ビル
building:part	commercial	2010010063	商業ビル
building:type	commercial	2010010063	商業ビル
building:use	commercial	2010010063	商業ビル
building_type	commercial	2010010063	商業ビル
construction	commercial	2010010063	商業ビル
building:use	commercial; retail	2010010063	商業ビル
building	commercial;yes	2010010063	商業ビル
amenity	commercial	2010160035	商業施設
tower:type	communication	2011930007	通信タワー
tower:type	concrete	2011930008	コンクリートタワー：タイプ
bridge	construction	2010340006	橋建設地
crossing	controlled	2010470002	制御交差点
species	Cordyline Australis	2010970088	ニオイシュロラン
species	Cordyline australis	2010970088	ニオイシュロラン
cuisine	couscous	2011180044	クスクス料理店
operator	CPS Energy	2010490551	CPSエナジーオペレータ
operator	Crane Bank	2010490554	クレーン銀行演算子
sport	cricket;multi	2010680035	クリケット、マルチスポーツ
cuisine	croatian	2011180047	クロアチア料理店
segregated	crossing	2011360001	交差が分離しました
tower:type	crossing	2011930009	交差塔：タイプ
operator	Daimler AG	2010490573	ダイムラーAG演算子
operator	Dallas ISD	2010490577	ダラスISDオペレーター
operator	Darwin Bus	2010490583	ダーウィンバス事業者
operator	DB Energie	2010490590	DBエネルギー・オペレーター
operator	DB Netz AG	2010490591	DBネッツAGオペレータ
condition	deficient	2012300003	欠乏状態
motorcycle	delivery	2011530002	配信オートバイ
building	demolished	2010010080	全壊建造物
cycleway	designated	2011610003	指定されたcycleway
motorcar	designated	2011620004	指定された自動車
operator	Desjardins	2010490614	デジャルダン演算子
bicycle	destination	2010310007	先の自転車
vehicle	destination	2012120006	先の車両
operator	DIA France	2010490631	DIAフランス演算子
operator	Dia France	2010490631	ダイヤフランス演算子
shop	diet	2010350065	ダイエット用品店
traffic_calming	dip	2011580006	ディップtraffic_calming
surface	dirt;gravel	2010080047	汚れ、砂利の表面
bicycle	discouraged	2010310008	落胆自転車
piste:type	downhill	2012380003	下り坂のゲレンデ：タイプ
type	drinking_water	2010250035	drinking_waterタイプ
seasonal	dry_season	2012260001	季節dry_season
operator	DTE Energy	2010490664	DTEエナジーオペレータ
operator	Dublin Bus	2010490666	ダブリンバス事業者
operator	E.E. Quito	2010490686	E.E.キト演算子
surface	earth;grass	2010080052	地球、草の表面
operator	Eesti Post	2010490706	EESTIポスト演算子
cuisine	egyptian	2011180057	エジプト料理店
tower:type	electric	2011930012	電気の塔：タイプ
operator	Eletrobras	2010490719	ブラジル電力事業者
operator	EMT Madrid	2010490724	EMTマドリード演算子
operator	endesa gas	2010490730	エンデサガス事業者
operator	Enterprise	2010490758	エンタープライズオペレータ
cuisine	european	2011180060	ヨーロッパ料理店
cuisine	german;italian	2011180060	ヨーロッパ料理店
cuisine	greek;german	2011180060	ヨーロッパ料理店
cuisine	italian;german	2011180060	ヨーロッパ料理店
brand	European Wax Center	2011920159	ヨーロピアンワックスエンター
operator	ExxonMobil	2010490799	エクソンモービルオペレーター
operator	FamilyMart	2010490804	ファミリーマート演算子
operator	FF Neunhof	2010490824	FFノイエンホフ演算子
cuisine	filipino	2011180062	フィリピン料理店
cuisine	fish_and_chips	2011180063	フィッシュアンドチップス店
building:part	floor	2010930014	階建てのビル：一部
motorcycle	forestry	2011530005	林業のオートバイ
building	foundation	2010010107	財団ビル
operator	Fraport AG	2010490858	フラポート演算子
operator	Free House	2010490859	フリーハウスオペレータ
building:usage:pl	g	2011950004	グラムビル：使用方法：PL
cuisine	georgian	2011180072	グルジア料理店
created_by	Gianluca	2010890006	GianlucaさんCREATED_BY
building:roof	glass	2011720004	ガラスの建物：屋根
roof:material	glass	2011010017	ガラスの屋根：材料
operator	GO Transit	2010490906	GOトランジット演算子
building	goverment	2010010117	官公庁
building	government	2010010117	官公庁
building	public	2010010117	官公庁
building_1	public	2010010117	官公庁
operator:type	government_facility-public	2012290003	政府施設
operator_type	government_facility-public	2012290003	政府施設
operator	Grand Lyon	2010490920	グランドリヨン演算子
operator	Grand-Lyon	2010490922	グランド・リヨン演算子
building:roof	grass	2011720005	草の建物：屋根
roof:material	grass	2011010019	草の屋根：材料
surface	grass;earth	2010080060	草、地表面
surface	grass/trees	2010080064	草/木の表面
surface	gravel;dirt	2010080067	砂利、汚れ表面
surface	gravel;sand	2010080071	砂利、砂の表面
operator	Green Velo	2010490927	グリーンベロ演算子
colour	green;yellow	2011890021	緑色、黄色
surface	ground;dirt	2010080075	地上;汚れ表面
surface	ground;sand	2010080079	地上;砂の表面
tactile_paving	half	2011660004	半tactile_paving
cuisine	hawaiian	2011180077	ハワイ料理店
access:hgv	destination	2011310003	重量物運搬車両
hgv	destination	2011310003	重量物運搬車両
hgv:backward	destination	2011310003	重量物運搬車両
hgv:forward	destination	2011310003	重量物運搬車両
hgv	yes	2011310003	重量物運搬車両
brand	Hindustan Petroleum	2011920220	ヒンドゥスタン石油
historic	locomotive	2011080042	展示機関車
power	historic:pole	2010100015	歴史的な電柱
historic:power	pole	2010100015	歴史的な電柱
historic	stone_wall	2011080067	歴史的な石垣
historic	water_well	2011080080	歴史的な井戸
historic	well	2011080080	歴史的な井戸
information	history	2011400010	履歴情報
operator	北海道北見バス	2010491024	北海道北見バス
brand	Holiday Inn Express	2011920225	ホリデイ・インエクスプレス
operator	Home Depot	2010491033	ホーム・デポ演算子
smoothness	horrible	2010750005	恐ろしい滑らかさ
trail_visibility	horrible	2011640004	恐ろしい視界
visibility	horrible	2011640004	恐ろしい視界
building:usage:pl	i	2011950006	私は建物：使用：PL
operator	茨城急行自動車	2010491060	茨城急行自動車
operator	ICICI Bank	2010491070	ICICI銀行のオペレーター
operator	India Post	2010491080	インドポスト演算子
building	industrial	2010010139	工場
building:part	industrial	2010010139	工場
building:type	industrial	2010010139	工場
building:use	industrial	2010010139	工場
building_type	industrial	2010010139	工場
industrial	construction	2010160067	産業用施設
industrial	yes	2010160067	産業施設
amenity	industrial	2010160067	工業施設
amenity	industry	2010160067	工業施設
amenity	information	2010160068	案内施設
route	inline_skates	2011150018	inline_skatesルート
stream	intermittent	2012400003	断続的な流れ
supervised	interval	2012230001	間隔監督
operator	Irish Rail	2010491108	アイルランドの鉄道事業者
operator	İş Bankası	2010491111	あるBankası演算子
cuisine	jamaican	2011180090	ジャマイカ料理店
cuisine	japanese	2011180091	日本料理店
cuisine:ja	和食	2011180091	日本料理店
denomination	jewish	2011340018	ユダヤ人の宗派
operator	高雄客運	2010491173	高雄旅客
operator	川越観光バス	2010491182	川越観光バス
operator	国際興業グループ	2010491238	国際興業グループ
operator	京都丹後鉄道	2010491271	京都丹後鉄道
operator:ja	京都丹後鉄道	2010491271	京都丹後鉄道
genus	Lagerstroemia	2011440049	サルスベリ属
operator	Land Tirol	2010491289	土地チロル演算子
denotation	landmark	2010990005	ランドマーク表記
species	Larix spec.	2010970210	カラマツの仕様。種
operator	LDS Church	2010491302	LDS教会演算子
cuisine	lebanese	2011180098	レバノン料理店
ford	level_crossing	2011800002	level_crossingフォード
tower:type	lighting	2011930017	照明塔：タイプ
brand	Little Free Library	2011920291	Little Free Library
brand	LongHorn Steakhouse	2011920295	LongHorn Steakhouse
operator	Lumikissat	2010491364	Lumikissat演算子
building:usage:pl	m	2011950008	メートルの建物：使用方法：PL
operator	M'dina Bus	2010491371	M'dinaバス事業者
operator	Македонски Железници	2010491373	マケドニア鉄道
cuisine	malagasy	2011180101	マダガスカル料理店
cuisine	malaysian	2011180103	マレーシア料理店
species	Malus spec.	2010970241	マリュススペック。種
operator	McMenamins	2010491426	マックメナミンズ演算子
operator	MDPO, a.s.	2010491428	MDPO、A.S.オペレーター
building:roof	metal	2011720007	金属の建物：屋根
building:roof	Metal	2011720007	メタル建物：屋根
roof:material	metal	2011010022	金属屋根：材料
roof:material	Metal	2011010022	金属屋根：材料
material	metal;wood	2011410028	金属、木材
operator	Metro S.A.	2010491455	メトロS.A.社のオペレータ
operator	Midttrafik	2010491473	Midttrafik演算子
operator	Минские кабельные сети	2010491487	ミンスクケーブルネットワーク
operator:ru	Минские кабельные сети	2010491487	ミンスクケーブルネットワーク
operator:be	Мінскія кабельныя сеткі	2010491487	ミンスクケーブルネットワーク
roof:material	mixed	2011010025	混合屋根：材料
tower:type	monopole	2011930024	モノポールタワー：タイプ
tower:type	monument	2011930025	碑塔：タイプ
denomination	mormon	2011340027	モルモン宗派
cuisine	moroccan	2011180108	モロッコ料理店
species	MORUS NIGRA	2010970272	クワ黒質種
species	Morus nigra	2010970272	クワ黒質種
operator	MPK Kielce	2010491520	MPKキェルツェ演算子
operator	MPK Kraków	2010491521	MPKクラクフ演算子
operator	MPK Poznań	2010491524	MPKポズナン演算子
operator	MPWiK Łask	2010491529	MPWiKラスク演算子
operator	MZK Leszno	2010491554	MZKレシュノ演算子
operator	MZK Słupsk	2010491558	MZKスウプスク演算子
operator	MZK Zamość	2010491562	MZKザモシチ演算子
operator	มหาวิทยาลัยนเรศวร	2010491576	ナレースアン大学
operator	Nationwide	2010491591	全国オペレータ
place	neighbourhood	2010280028	近所の場所
cuisine	nepalese	2011180109	ネパール料理店
operator	新巴 NWFB	2010491618	ニューワールドファーストバス
operator	NJ Transit	2010491637	NJトランジットオペレータ
generator:source	no	2011390012	何の発電機：ソースません
